,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Clusters
674,C10701,4094.433899,1.0,0.0,0.0,0.0,1618.325972,0.0,0.0,0.0,0.5,8,0,4494.449450364621,1070.599052,864.2065423050828,0.0,12,3
675,C10702,278.142977,1.0,1901.94,367.0,1534.94,0.0,1.0,0.166667,1.0,0.0,0,34,4494.449450364621,1624.241905,864.2065423050828,0.0,12,2
676,C10703,5941.847384,1.0,0.0,0.0,0.0,744.138154,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,1756.829998,864.2065423050828,0.0,12,3
677,C10704,983.339069,1.0,5601.54,3073.82,2527.72,36.336457,1.0,0.75,1.0,0.083333,1,182,4494.449450364621,4807.552996,864.2065423050828,0.166667,12,2
678,C10705,820.05973,1.0,162.56,0.0,162.56,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,215.685296,864.2065423050828,0.0,12,2
679,C10706,7025.757291,1.0,66.32,66.32,0.0,8733.135566,0.083333,0.083333,0.0,0.583333,16,1,4494.449450364621,9547.622542,864.2065423050828,0.0,12,3
680,C10707,1.411754,0.2,19.9,0.0,19.9,0.0,0.2,0.0,0.1,0.0,0,2,4494.449450364621,49.622958,864.2065423050828,0.5,10,1
681,C10708,5656.069801,1.0,362.36,362.36,0.0,7240.433194,0.25,0.25,0.0,1.25,12,2,4494.449450364621,683.421497,864.2065423050828,0.0,8,0
682,C10709,2705.591995,1.0,818.02,326.02,492.0,2758.007287,1.0,0.083333,1.0,0.083333,3,14,4494.449450364621,4055.34116,864.2065423050828,0.083333,12,0
683,C10710,235.294264,1.0,1286.2,1286.2,0.0,0.0,1.0,1.0,0.0,0.0,0,24,4494.449450364621,1272.434565,864.2065423050828,0.0,12,2
684,C10711,3472.806962,1.0,1800.0,0.0,1800.0,2642.846513,1.0,0.0,1.0,0.083333,7,12,4494.449450364621,2214.368263,864.2065423050828,0.0,12,0
685,C10712,2892.138807,1.0,0.0,0.0,0.0,129.381701,0.0,0.0,0.0,0.333333,5,0,4494.449450364621,666.956678,864.2065423050828,0.0,12,3
686,C10713,145.973232,0.818182,1131.08,0.0,1131.08,0.0,0.583333,0.0,0.5,0.0,0,25,4494.449450364621,1317.549381,864.2065423050828,0.25,12,2
687,C10714,1943.792266,1.0,83.35,0.0,83.35,0.0,0.142857,0.0,0.142857,0.0,0,1,4494.449450364621,290.353132,864.2065423050828,0.0,7,1
688,C10715,2119.537904,1.0,342.07,270.07,72.0,0.0,0.583333,0.5,0.166667,0.0,0,11,4494.449450364621,3505.371815,864.2065423050828,0.0,12,2
689,C10716,233.395491,0.818182,2025.0,2025.0,0.0,385.62779,0.75,0.75,0.0,0.083333,1,21,4494.449450364621,2420.445403,864.2065423050828,0.5,12,2
690,C10717,318.186198,1.0,3548.64,2949.37,599.27,0.0,1.0,0.916667,1.0,0.0,0,51,4494.449450364621,3908.960912,864.2065423050828,1.0,12,2
691,C10718,448.190189,1.0,1687.29,1687.29,0.0,0.0,0.5,0.5,0.0,0.0,0,8,4494.449450364621,1464.000198,864.2065423050828,0.166667,12,2
692,C10719,908.354652,1.0,231.35,0.0,231.35,944.183414,1.0,0.0,0.857143,0.142857,3,7,4494.449450364621,161.97536,864.2065423050828,0.0,7,0
693,C10720,546.844163,1.0,2427.26,1587.34,839.92,0.0,1.0,1.0,1.0,0.0,0,30,4494.449450364621,1747.703784,864.2065423050828,0.333333,12,2
694,C10721,763.327047,1.0,579.28,300.0,279.28,727.52546,0.5,0.166667,0.416667,0.083333,1,13,4494.449450364621,635.871404,864.2065423050828,0.0,12,0
695,C10722,1495.801569,1.0,420.03,320.03,100.0,0.0,1.0,0.25,1.0,0.0,0,16,4494.449450364621,1283.885302,864.2065423050828,0.0,12,2
696,C10723,7006.751866,1.0,328.92,328.92,0.0,9497.696525,0.166667,0.166667,0.0,0.666667,12,2,4494.449450364621,659.559695,864.2065423050828,0.0,6,3
697,C10724,4414.952906,1.0,419.64,0.0,419.64,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,467.204852,864.2065423050828,0.0,12,2
698,C10725,255.052529,1.0,3267.03,1439.07,1827.96,0.0,1.0,1.0,1.0,0.0,0,101,4494.449450364621,2841.850383,864.2065423050828,1.0,12,2
699,C10726,1167.045536,1.0,294.13,65.0,229.13,0.0,0.916667,0.083333,0.833333,0.0,0,12,4494.449450364621,686.376349,864.2065423050828,0.0,12,2
700,C10727,3063.017462,1.0,0.0,0.0,0.0,3550.209696,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,757.537513,864.2065423050828,0.0,12,3
701,C10728,1546.216153,0.833333,0.0,0.0,0.0,2196.107878,0.0,0.0,0.0,0.166667,5,0,4494.449450364621,247.706733,864.2065423050828,0.0,6,3
702,C10729,999.392635,1.0,0.0,0.0,0.0,2368.248319,0.0,0.0,0.0,0.333333,10,0,4494.449450364621,1724.178215,864.2065423050828,0.1,12,3
703,C10730,3386.99251,1.0,171.92,171.92,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,4494.449450364621,907.867126,864.2065423050828,0.0,12,1
704,C10731,963.572006,1.0,2210.97,1741.3,469.67,0.0,1.0,1.0,0.416667,0.0,0,50,4494.449450364621,2946.752322,864.2065423050828,0.0,12,2
705,C10732,454.580913,1.0,1229.57,1229.57,0.0,0.0,0.416667,0.416667,0.0,0.0,0,16,4494.449450364621,1125.497981,864.2065423050828,0.0,12,2
706,C10733,2572.508325,1.0,64.0,64.0,0.0,248.690762,0.083333,0.083333,0.0,0.083333,2,1,4494.449450364621,373.433094,864.2065423050828,0.0,12,3
707,C10734,2596.59993,1.0,0.0,0.0,0.0,1700.074178,0.0,0.0,0.0,0.5,9,0,4494.449450364621,1794.421173,864.2065423050828,0.0,12,3
708,C10735,13763.47358,1.0,9670.84,6701.08,2969.76,1896.204934,1.0,0.75,1.0,0.166667,2,88,4494.449450364621,24199.11108,864.2065423050828,0.083333,12,0
709,C10736,1861.026633,1.0,7446.18,6376.98,1069.2,2817.03397,1.0,1.0,1.0,0.25,5,82,4494.449450364621,10274.93122,864.2065423050828,0.333333,12,0
710,C10737,5422.456378,1.0,0.0,0.0,0.0,9972.234861,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,1661.693077,864.2065423050828,0.0,12,3
711,C10738,838.616485,1.0,375.57,375.57,0.0,99.587515,0.25,0.25,0.0,0.083333,1,3,4494.449450364621,779.057364,864.2065423050828,0.0,12,3
712,C10739,446.735142,1.0,5228.36,2337.44,2890.92,0.0,1.0,1.0,1.0,0.0,0,71,4494.449450364621,4843.737867,864.2065423050828,0.454545,12,2
713,C10740,88.823762,1.0,291.65,0.0,291.65,0.0,0.75,0.0,0.666667,0.0,0,10,4494.449450364621,341.378477,864.2065423050828,0.083333,12,2
714,C10741,821.916526,0.857143,1386.4,1386.4,0.0,0.0,0.285714,0.285714,0.0,0.0,0,3,4494.449450364621,238.348011,864.2065423050828,0.0,7,1
715,C10742,3714.539663,1.0,1307.16,1307.16,0.0,4245.840374,1.0,1.0,0.0,0.333333,4,24,4494.449450364621,1529.771263,864.2065423050828,0.0,12,0
716,C10743,7811.234174,1.0,0.0,0.0,0.0,6372.109273,0.0,0.0,0.0,0.333333,8,0,4494.449450364621,2322.058763,864.2065423050828,0.0,12,3
717,C10744,1024.761905,1.0,77.99,77.99,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4494.449450364621,555.23373,864.2065423050828,0.0,12,1
718,C10745,2386.932058,1.0,861.79,181.81,679.98,457.699229,0.333333,0.166667,0.166667,0.083333,1,7,4494.449450364621,6532.686986,864.2065423050828,0.083333,12,0
719,C10746,15.492415,1.0,65.0,65.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,19.221233,864.2065423050828,0.0,12,1
720,C10747,2643.876192,0.818182,798.34,277.0,521.34,3206.809796,0.5,0.25,0.416667,0.166667,2,19,4494.449450364621,728.056878,864.2065423050828,0.0,12,0
721,C10748,4881.822347,1.0,0.0,0.0,0.0,223.953042,0.0,0.0,0.0,0.25,3,0,4494.449450364621,1227.062915,864.2065423050828,0.0,12,3
722,C10749,1855.212121,1.0,32.22,32.22,0.0,37.743145,0.083333,0.083333,0.0,0.083333,1,1,4494.449450364621,349.584645,864.2065423050828,0.0,12,3
723,C10750,13774.74154,1.0,404.24,0.0,404.24,3369.474535,0.25,0.0,0.25,0.5,7,3,4494.449450364621,3167.870886,864.2065423050828,0.0,12,0
724,C10751,251.151609,0.363636,0.0,0.0,0.0,1084.813197,0.0,0.0,0.0,0.166667,4,0,4494.449450364621,3597.140559,864.2065423050828,0.333333,12,3
725,C10752,1355.180523,0.909091,8820.67,2549.65,6271.02,0.0,0.75,0.583333,0.583333,0.0,0,37,4494.449450364621,3609.323897,864.2065423050828,0.0,12,2
726,C10753,6713.551391,1.0,7590.08,7403.57,186.51,1596.569821,0.666667,0.666667,0.166667,0.166667,4,81,4494.449450364621,2344.430467,864.2065423050828,0.0,12,0
727,C10754,2398.26262,1.0,0.0,0.0,0.0,722.361498,0.0,0.0,0.0,0.416667,8,0,4494.449450364621,738.312743,864.2065423050828,0.0,12,3
728,C10755,1433.857464,1.0,1613.74,800.87,812.87,0.0,1.0,0.416667,0.833333,0.0,0,37,4494.449450364621,1361.684623,864.2065423050828,0.0,12,2
729,C10756,142.406825,1.0,1214.74,574.33,640.41,0.0,1.0,0.333333,1.0,0.0,0,48,4494.449450364621,941.91753,864.2065423050828,0.75,12,2
730,C10757,660.397749,1.0,776.89,698.99,77.9,0.0,0.166667,0.083333,0.083333,0.0,0,2,4494.449450364621,487.294072,864.2065423050828,0.0,12,1
731,C10758,4834.586867,1.0,0.0,0.0,0.0,56.747353,0.0,0.0,0.0,0.1,1,0,4494.449450364621,874.365824,864.2065423050828,0.0,10,3
732,C10759,2571.284657,1.0,0.0,0.0,0.0,259.611243,0.0,0.0,0.0,0.416667,7,0,4494.449450364621,750.534962,864.2065423050828,0.0,12,3
733,C10760,492.916599,1.0,4371.82,2765.16,1606.66,0.0,1.0,0.916667,1.0,0.0,0,97,4494.449450364621,3603.230966,864.2065423050828,0.583333,12,2
734,C10761,2752.146656,1.0,1648.53,618.55,1029.98,2146.51325,1.0,0.333333,1.0,0.25,4,46,4494.449450364621,1427.725762,864.2065423050828,0.0,12,0
735,C10762,7715.659048,1.0,0.0,0.0,0.0,6182.982033,0.0,0.0,0.0,1.0,62,0,4494.449450364621,1777.003806,864.2065423050828,0.0,12,3
736,C10763,0.25571,0.090909,24.0,0.0,24.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4494.449450364621,9.533313,864.2065423050828,0.0,12,1
737,C10764,95.865855,0.363636,1123.58,1123.58,0.0,0.0,0.083333,0.083333,0.0,0.0,0,9,4494.449450364621,3245.496885,864.2065423050828,0.0,12,1
738,C10765,1439.343061,0.909091,571.91,571.91,0.0,0.0,0.25,0.25,0.0,0.0,0,5,4494.449450364621,2573.55754,864.2065423050828,0.0,12,1
739,C10766,5603.045332,1.0,0.0,0.0,0.0,2909.490912,0.0,0.0,0.0,0.416667,6,0,4494.449450364621,6135.140807,864.2065423050828,0.0,12,3
740,C10767,1.691842,1.0,0.0,0.0,0.0,1148.820355,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,3.500505,864.2065423050828,0.0,6,3
741,C10768,83.279345,1.0,1080.11,0.0,1080.11,0.0,1.0,0.0,1.0,0.0,0,23,4494.449450364621,1065.332527,864.2065423050828,1.0,12,2
742,C10769,1157.168369,1.0,0.0,0.0,0.0,1249.682243,0.0,0.0,0.0,0.583333,10,0,4494.449450364621,264.548484,864.2065423050828,0.0,12,3
743,C10770,1560.533094,0.777778,749.57,209.77,539.8,4096.907903,0.666667,0.222222,0.444444,0.666667,19,7,4494.449450364621,617.46628,864.2065423050828,0.0,9,0
744,C10771,1575.508838,0.875,0.0,0.0,0.0,1977.834772,0.0,0.0,0.0,0.125,1,0,4494.449450364621,260.843536,864.2065423050828,0.0,8,3
745,C10772,1544.979869,1.0,880.19,0.0,927.45,0.0,1.0,0.0,1.0,0.0,0,46,4494.449450364621,1189.503063,864.2065423050828,0.0,12,2
746,C10773,1350.286625,1.0,642.33,642.33,0.0,0.0,0.5,0.5,0.0,0.0,0,12,4494.449450364621,323.683167,864.2065423050828,0.0,12,2
747,C10774,1261.488342,1.0,890.2,890.2,0.0,0.0,0.5,0.5,0.0,0.0,0,9,4494.449450364621,302.073647,864.2065423050828,0.0,12,2
748,C10775,1274.851959,1.0,1798.24,144.86,1653.38,756.233501,1.0,0.166667,0.916667,0.166667,3,17,4494.449450364621,1340.224464,864.2065423050828,0.0,12,0
749,C10776,1646.715644,1.0,2720.68,2580.19,140.49,0.0,1.0,0.833333,0.666667,0.0,0,49,4494.449450364621,2800.406648,864.2065423050828,0.0,12,2
750,C10777,3121.267822,0.888889,4139.56,4139.56,0.0,3607.406242,0.333333,0.333333,0.0,0.222222,3,8,4494.449450364621,1600.272221,864.2065423050828,0.0,9,0
751,C10779,3406.473855,1.0,1140.0,0.0,1140.0,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,2541.196672,864.2065423050828,0.0,12,2
752,C10780,4006.206157,1.0,169.28,0.0,169.28,2868.734582,0.583333,0.0,0.583333,0.25,7,7,4494.449450364621,1553.157125,864.2065423050828,0.0,12,0
753,C10781,915.424422,0.857143,0.0,0.0,0.0,2454.439476,0.0,0.0,0.0,0.428571,6,0,4494.449450364621,1665.025645,864.2065423050828,0.0,7,3
754,C10782,4193.283047,1.0,183.7,183.7,0.0,1585.714709,0.25,0.25,0.0,0.166667,4,4,4494.449450364621,1030.093462,864.2065423050828,0.0,12,3
755,C10783,10397.09989,1.0,0.0,0.0,0.0,4045.620171,0.0,0.0,0.0,0.25,6,0,4494.449450364621,3222.169406,864.2065423050828,0.0,12,3
756,C10784,2830.364475,1.0,1412.76,0.0,1412.76,2045.094842,1.0,0.0,1.0,0.416667,6,25,4494.449450364621,6940.278105,864.2065423050828,0.0,12,0
757,C10785,5499.895765,1.0,0.0,0.0,0.0,485.269985,0.0,0.0,0.0,0.333333,6,0,4494.449450364621,1445.294493,864.2065423050828,0.0,12,3
758,C10786,815.427615,1.0,1936.01,1471.04,464.97,232.292989,0.916667,0.5,1.0,0.083333,1,27,4494.449450364621,1759.115089,864.2065423050828,0.0,12,2
759,C10787,756.041971,0.875,2486.1,2052.75,433.35,0.0,0.875,0.875,0.5,0.0,0,33,4494.449450364621,948.092359,864.2065423050828,0.0,8,2
760,C10788,5271.415483,1.0,0.0,0.0,0.0,2193.804998,0.0,0.0,0.0,0.25,7,0,4494.449450364621,1479.003541,864.2065423050828,0.0,12,3
761,C10789,23.276656,0.636364,796.56,0.0,796.56,0.0,1.0,0.0,1.0,0.0,0,13,4494.449450364621,912.478311,864.2065423050828,0.636364,12,2
762,C10790,5639.464394,1.0,717.18,399.15,318.03,3856.971744,0.416667,0.166667,0.25,0.75,16,7,4494.449450364621,1460.652254,864.2065423050828,0.0,12,0
763,C10791,5308.90635,1.0,0.0,0.0,0.0,4954.608429,0.0,0.0,0.0,0.5,21,0,4494.449450364621,1334.749456,864.2065423050828,0.0,12,3
764,C10792,62.209376,0.090909,782.88,782.88,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,4494.449450364621,2941.300379,864.2065423050828,0.0,12,1
765,C10793,2052.32561,1.0,0.0,0.0,0.0,200.266788,0.0,0.0,0.0,0.333333,5,0,4494.449450364621,529.203224,864.2065423050828,0.0,12,3
766,C10794,56.720267,0.818182,260.0,260.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,278.975102,864.2065423050828,0.0,12,1
767,C10795,1121.068043,1.0,0.0,0.0,0.0,56.461201,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,236.09244,864.2065423050828,0.0,12,3
768,C10796,9470.18498,1.0,49.19,0.0,49.19,4078.303778,0.416667,0.0,0.416667,0.25,6,5,4494.449450364621,2230.957196,864.2065423050828,0.0,12,0
769,C10797,2388.503738,1.0,4021.29,2303.6,1717.69,2075.781347,1.0,1.0,0.5,0.333333,4,44,4494.449450364621,2851.045852,864.2065423050828,0.0,12,0
770,C10798,1955.179305,1.0,503.45,503.45,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,685.660178,864.2065423050828,0.0,12,1
771,C10799,432.915949,1.0,4430.17,3628.67,801.5,0.0,1.0,1.0,1.0,0.0,0,78,4494.449450364621,4301.600928,864.2065423050828,1.0,12,2
772,C10800,2027.896903,1.0,933.5,933.5,0.0,1160.28334,0.083333,0.083333,0.0,0.083333,2,1,4494.449450364621,393.417404,864.2065423050828,0.0,12,3
773,C10801,1252.58309,1.0,1163.93,950.03,213.9,0.0,0.833333,0.75,0.416667,0.0,0,22,4494.449450364621,0.0,864.2065423050828,0.0,12,2
774,C10803,1822.43199,1.0,177.23,70.26,106.97,0.0,0.083333,0.083333,0.083333,0.0,0,3,4494.449450364621,1136.340121,864.2065423050828,0.0,12,1
775,C10804,1557.750089,1.0,283.6,204.27,79.33,0.0,0.25,0.125,0.125,0.0,0,2,4494.449450364621,424.829757,864.2065423050828,0.0,8,1
776,C10805,3879.064446,1.0,9796.28,9536.28,260.0,1959.013493,1.0,0.833333,0.583333,0.166667,2,45,4494.449450364621,12667.90527,864.2065423050828,0.333333,12,0
777,C10806,708.509086,1.0,2109.61,1734.61,375.0,366.008558,1.0,0.583333,1.0,0.166667,3,19,4494.449450364621,4591.162882,864.2065423050828,0.181818,12,0
778,C10807,2748.60877,1.0,0.0,0.0,0.0,434.319424,0.0,0.0,0.0,0.166667,4,0,4494.449450364621,808.881566,864.2065423050828,0.0,12,3
779,C10808,4343.537475,1.0,1326.3,1326.3,0.0,1123.247578,1.0,1.0,0.0,0.166667,2,23,4494.449450364621,1373.689245,864.2065423050828,0.0,12,0
780,C10809,8646.143734,1.0,0.0,0.0,0.0,10204.12284,0.0,0.0,0.0,0.416667,9,0,4494.449450364621,11192.8048,864.2065423050828,0.0,12,3
781,C10810,90.445498,0.454545,0.0,0.0,0.0,729.325692,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,79.242572,864.2065423050828,0.0,12,3
782,C10811,9164.724752,1.0,3407.69,2074.16,1333.53,2063.860557,1.0,0.833333,1.0,0.166667,5,77,4494.449450364621,0.0,864.2065423050828,0.0,12,0
783,C10812,298.592251,1.0,1804.09,620.16,1183.93,327.479813,0.916667,0.916667,0.666667,0.25,3,27,4494.449450364621,1672.051219,864.2065423050828,0.181818,12,0
784,C10813,88.242406,0.636364,758.31,0.0,758.31,0.0,0.583333,0.0,0.5,0.0,0,7,4494.449450364621,501.41401,864.2065423050828,0.416667,12,1
785,C10814,14.731998,0.818182,121.5,0.0,121.5,0.0,0.818182,0.0,0.818182,0.0,0,9,4494.449450364621,137.148597,864.2065423050828,0.0,11,1
786,C10815,5211.229218,1.0,0.0,0.0,0.0,2316.206642,0.0,0.0,0.0,0.416667,10,0,4494.449450364621,1009.545319,864.2065423050828,0.0,12,3
787,C10816,835.007085,0.75,90.39,90.39,0.0,1160.459619,0.125,0.125,0.0,0.125,1,1,4494.449450364621,254.561828,864.2065423050828,0.0,8,3
788,C10817,2302.479845,1.0,0.0,0.0,0.0,861.574218,0.0,0.0,0.0,0.75,9,0,4494.449450364621,0.0,864.2065423050828,0.0,12,3
789,C10818,1782.997768,0.909091,0.0,0.0,0.0,16037.32794,0.0,0.0,0.0,0.416667,11,0,4494.449450364621,15923.28722,864.2065423050828,0.0,12,3
790,C10819,2435.823938,1.0,749.3,393.5,355.8,0.0,0.583333,0.083333,0.5,0.0,0,8,4494.449450364621,2501.125038,864.2065423050828,0.0,12,2
791,C10820,10.096031,1.0,184.92,0.0,184.92,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,185.189285,864.2065423050828,0.545455,12,2
792,C10821,1524.409377,1.0,70.0,0.0,70.0,640.711949,0.166667,0.0,0.166667,0.5,9,2,4494.449450364621,973.097522,864.2065423050828,0.0,12,3
793,C10822,1819.529197,1.0,219.26,219.26,0.0,977.92638,0.25,0.25,0.0,0.333333,7,5,4494.449450364621,518.949471,864.2065423050828,0.0,12,3
794,C10823,4.607593,0.181818,44.55,44.55,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,267.147917,864.2065423050828,0.0,12,1
795,C10824,644.530629,1.0,268.68,0.0,268.68,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,1557.68946,864.2065423050828,0.166667,12,2
796,C10825,147.180819,0.636364,0.0,0.0,0.0,1843.426883,0.0,0.0,0.0,0.166667,6,0,4494.449450364621,0.0,864.2065423050828,0.0,12,3
797,C10826,197.555397,1.0,1876.8,0.0,1876.8,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,1715.207478,864.2065423050828,1.0,12,2
798,C10827,1716.622291,1.0,455.76,36.0,419.76,0.0,1.0,0.083333,1.0,0.0,0,13,4494.449450364621,881.425823,864.2065423050828,0.0,12,2
799,C10828,26.680023,0.545455,520.5,0.0,520.5,0.0,0.5,0.0,0.5,0.0,0,15,4494.449450364621,551.370293,864.2065423050828,0.454545,12,1
800,C10829,5359.980872,1.0,0.0,0.0,0.0,1113.868654,0.0,0.0,0.0,0.25,3,0,4494.449450364621,638.144031,864.2065423050828,0.0,12,3
801,C10830,772.54691,1.0,8519.02,8003.21,515.81,237.066662,1.0,1.0,1.0,0.083333,1,117,4494.449450364621,5828.994002,864.2065423050828,0.833333,12,2
802,C10831,83.477053,0.181818,0.0,0.0,0.0,2654.856157,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,12902.18813,864.2065423050828,0.5,12,3
803,C10832,2654.816967,1.0,0.0,0.0,0.0,3469.664606,0.0,0.0,0.0,0.25,27,0,4494.449450364621,3225.132002,864.2065423050828,0.0,12,3
804,C10833,81.762162,0.909091,777.04,521.46,255.58,0.0,0.833333,0.5,0.75,0.0,0,20,4494.449450364621,753.811533,864.2065423050828,0.0,12,2
805,C10834,1373.277423,0.818182,0.0,0.0,0.0,2739.66574,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,0.0,864.2065423050828,0.0,12,3
806,C10835,1773.445786,1.0,4504.25,2986.66,1517.59,0.0,0.5,0.5,0.416667,0.0,0,37,4494.449450364621,278.70437,864.2065423050828,0.0,12,2
807,C10836,227.07351,1.0,2370.01,1682.03,687.98,0.0,1.0,0.333333,1.0,0.0,0,35,4494.449450364621,1948.361057,864.2065423050828,0.833333,12,2
808,C10837,155.924331,0.818182,517.14,460.57,56.57,0.0,0.416667,0.25,0.166667,0.0,0,7,4494.449450364621,369.733274,864.2065423050828,0.0,12,1
809,C10838,4767.644535,1.0,806.0,481.0,325.0,1705.723287,1.0,0.083333,1.0,0.166667,3,25,4494.449450364621,880.198403,864.2065423050828,0.0,12,0
810,C10839,2574.852985,1.0,578.66,578.66,0.0,6390.668135,1.0,1.0,0.0,0.272727,4,12,4494.449450364621,3219.440365,864.2065423050828,0.0,11,0
811,C10840,3405.005439,1.0,8.4,8.4,0.0,0.0,1.0,1.0,0.0,0.0,0,12,4494.449450364621,1015.698271,864.2065423050828,0.0,12,2
812,C10841,3517.561446,1.0,173.69,173.69,0.0,3122.99024,0.166667,0.166667,0.0,0.416667,6,2,4494.449450364621,5091.300312,864.2065423050828,0.0,12,3
813,C10843,1748.546186,1.0,74.98,74.98,0.0,216.032736,0.166667,0.166667,0.0,0.25,5,2,4494.449450364621,650.440749,864.2065423050828,0.0,12,3
814,C10844,4.503251,0.181818,60.24,0.0,60.24,0.0,0.166667,0.0,0.166667,0.0,0,2,4494.449450364621,471.23242,864.2065423050828,0.5,12,1
815,C10845,2717.915641,1.0,1500.0,1500.0,0.0,475.122697,0.083333,0.083333,0.0,0.083333,1,2,4494.449450364621,949.592719,864.2065423050828,0.0,12,3
816,C10846,1841.359829,1.0,2280.58,0.0,2280.58,0.0,1.0,0.0,0.916667,0.0,0,20,4494.449450364621,2463.113969,864.2065423050828,0.0,12,2
817,C10847,1399.729932,1.0,0.0,0.0,0.0,1967.782148,0.0,0.0,0.0,0.333333,5,0,4494.449450364621,712.803089,864.2065423050828,0.0,12,3
818,C10848,674.817091,1.0,1152.83,0.0,1152.83,0.0,1.0,0.0,1.0,0.0,0,21,4494.449450364621,0.0,864.2065423050828,0.0,12,2
819,C10849,2406.569238,1.0,0.0,0.0,0.0,94.706407,0.0,0.0,0.0,0.25,4,0,4494.449450364621,314.272712,864.2065423050828,0.0,12,3
820,C10850,285.308422,0.181818,0.0,0.0,0.0,2644.698717,0.0,0.0,0.0,0.166667,7,0,4494.449450364621,248.742811,864.2065423050828,0.0,12,3
821,C10852,1011.110679,1.0,186.11,61.11,125.0,0.0,0.333333,0.083333,0.25,0.0,0,5,4494.449450364621,634.853367,864.2065423050828,0.0,12,2
822,C10853,1358.890643,1.0,89.9,28.0,61.9,0.0,0.333333,0.083333,0.166667,0.0,0,4,4494.449450364621,323.344372,864.2065423050828,0.0,12,1
823,C10854,1392.773202,1.0,221.61,221.61,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,4494.449450364621,369.345758,864.2065423050828,0.0,12,2
824,C10855,487.584965,0.727273,4768.27,4768.27,0.0,0.0,0.727273,0.727273,0.0,0.0,0,27,4494.449450364621,1980.213325,864.2065423050828,0.454545,11,2
825,C10856,1892.439622,1.0,86.7,86.7,0.0,92.435934,0.166667,0.166667,0.0,0.083333,2,2,4494.449450364621,534.092827,864.2065423050828,0.0,12,3
826,C10857,3957.419199,1.0,1162.63,1021.67,140.96,3808.247988,0.5,0.416667,0.166667,0.666667,21,14,4494.449450364621,1476.991573,864.2065423050828,0.0,12,0
827,C10858,920.968431,1.0,977.38,615.99,361.39,0.0,0.833333,0.25,0.833333,0.0,0,18,4494.449450364621,549.396517,864.2065423050828,0.0,12,2
828,C10859,227.781773,1.0,1497.82,690.57,807.25,0.0,1.0,0.333333,0.833333,0.0,0,31,4494.449450364621,342.79543,864.2065423050828,0.090909,12,2
829,C10860,4270.148411,0.888889,363.0,363.0,0.0,5307.322893,0.111111,0.111111,0.0,0.555556,11,2,4494.449450364621,1250.695005,864.2065423050828,0.0,9,3
830,C10861,4115.739163,1.0,0.0,0.0,0.0,540.251858,0.0,0.0,0.0,0.25,3,0,4494.449450364621,1006.261579,864.2065423050828,0.0,12,3
831,C10862,1375.845223,1.0,0.0,0.0,0.0,112.680045,0.0,0.0,0.0,0.25,3,0,4494.449450364621,306.606914,864.2065423050828,0.0,12,3
832,C10863,1300.593766,1.0,0.0,0.0,0.0,513.664928,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,386.660071,864.2065423050828,0.0,12,3
833,C10864,1437.895562,1.0,350.0,0.0,350.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4494.449450364621,0.0,864.2065423050828,0.0,12,1
834,C10865,1304.357015,1.0,1488.8,987.68,501.12,858.516418,0.833333,0.25,0.583333,0.166667,2,21,4494.449450364621,612.674919,864.2065423050828,0.0,12,0
835,C10866,1372.725482,1.0,992.25,651.4,340.85,667.818882,0.833333,0.25,0.75,0.25,3,18,4494.449450364621,2899.141015,864.2065423050828,0.0,12,0
836,C10867,938.177781,1.0,1288.42,0.0,1288.42,0.0,0.916667,0.0,0.916667,0.0,0,23,4494.449450364621,1018.536172,864.2065423050828,0.0,12,2
